   X ,   Y ,   Z ,  X0 ,  Y0 ,  Z0 ,   R ,   U ,   V ,   W ,  CN ,  F1 ,  F2 ,  F3
   0.433174E+01 ,   0.135629E+02 ,   0.447005E+01 ,      4.33 ,     13.56 ,      4.47 ,       0.965281 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.414266E+00 ,  -0.507239E+00 ,   0.538057E+00
   0.465655E+01 ,   0.222334E+02 ,   0.901568E+01 ,      4.66 ,     22.23 ,      9.02 ,       1.155590 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.343700E+00 ,  -0.161796E+00 ,   0.201643E+00
   0.503100E+02 ,   0.256576E+02 ,   0.108842E+02 ,     50.31 ,     25.66 ,     10.88 ,       1.077675 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.748580E-01 ,  -0.250666E+00 ,  -0.440010E+00
   0.423900E+02 ,   0.157281E+02 ,   0.581532E+01 ,     42.39 ,     15.73 ,      5.82 ,       0.955245 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.895200E+00 ,  -0.200674E+00 ,  -0.192280E+00
   0.406380E+02 ,   0.289968E+02 ,   0.506603E+01 ,     40.64 ,     29.00 ,      5.07 ,       1.002542 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.419934E+00 ,  -0.485069E-01 ,  -0.596295E-01
   0.486013E+02 ,   0.214260E+02 ,   0.550079E+01 ,     48.60 ,     21.43 ,      5.50 ,       1.103322 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.503120E+00 ,  -0.241375E+00 ,  -0.223948E+00
   0.588124E+02 ,   0.255602E+02 ,   0.581514E+01 ,     58.81 ,     25.56 ,      5.82 ,       1.169063 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.247986E+00 ,   0.582487E-01 ,  -0.273069E+00
   0.837358E+01 ,   0.225948E+02 ,   0.971769E+01 ,      8.37 ,     22.59 ,      9.72 ,       1.049004 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.156387E+00 ,   0.170351E+00 ,  -0.631513E+00
   0.471168E+02 ,   0.176509E+02 ,   0.752057E+01 ,     47.12 ,     17.65 ,      7.52 ,       1.168756 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.412467E+00 ,  -0.218763E-01 ,  -0.176624E+00
   0.516896E+02 ,   0.134918E+02 ,   0.452770E+01 ,     51.69 ,     13.49 ,      4.53 ,       1.130970 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.166372E-01 ,   0.231717E+00 ,   0.337528E+00
   0.148090E+01 ,   0.237239E+02 ,   0.827396E+01 ,      1.48 ,     23.72 ,      8.27 ,       1.118039 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.480806E+00 ,  -0.191484E+00 ,  -0.142546E+00
   0.530441E+02 ,   0.251561E+02 ,   0.622731E+01 ,     53.04 ,     25.16 ,      6.23 ,       1.069994 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.443048E-01 ,   0.116455E+00 ,  -0.346289E+00
   0.191339E+01 ,   0.269504E+02 ,   0.870783E+01 ,      1.91 ,     26.95 ,      8.71 ,       1.105752 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.540513E+00 ,  -0.417512E+00 ,  -0.520835E+00
   0.339192E+02 ,   0.232975E+02 ,   0.103365E+02 ,     33.92 ,     23.30 ,     10.34 ,       1.003077 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.229089E+00 ,  -0.579685E+00 ,  -0.240861E-01
   0.213327E+01 ,   0.101495E+02 ,   0.701884E+01 ,      2.13 ,     10.15 ,      7.02 ,       1.099580 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.131635E+00 ,  -0.587533E-01 ,   0.935510E-01
   0.385575E+01 ,   0.200970E+02 ,   0.877080E+01 ,      3.86 ,     20.10 ,      8.77 ,       1.139096 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.272298E+00 ,   0.965057E-02 ,   0.326182E+00
   0.440128E+02 ,   0.208851E+02 ,   0.912021E+01 ,     44.01 ,     20.89 ,      9.12 ,       1.154320 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.762716E-01 ,   0.331056E+00 ,  -0.668109E-01
   0.540434E+02 ,   0.207054E+02 ,   0.928130E+01 ,     54.04 ,     20.71 ,      9.28 ,       0.960053 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.282459E+00 ,  -0.802231E-01 ,   0.243323E+00
   0.579534E+02 ,   0.482361E+01 ,   0.953356E+01 ,     57.95 ,      4.82 ,      9.53 ,       1.049577 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.263652E+00 ,   0.367548E+00 ,  -0.498917E+00
   0.582858E+02 ,   0.272263E+01 ,   0.967182E+01 ,     58.29 ,      2.72 ,      9.67 ,       0.919217 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.585675E+00 ,   0.746519E-01 ,  -0.283546E+00
   0.288616E+02 ,   0.379135E+01 ,   0.953005E+01 ,     28.86 ,      3.79 ,      9.53 ,       1.185671 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.376959E+00 ,   0.524509E-01 ,  -0.907086E+00
   0.305134E+02 ,   0.118430E+01 ,   0.736251E+01 ,     30.51 ,      1.18 ,      7.36 ,       1.184310 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.211794E+00 ,   0.276569E+00 ,   0.302178E+00
   0.306002E+02 ,   0.428523E+01 ,   0.481007E+01 ,     30.60 ,      4.29 ,      4.81 ,       0.914101 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.249873E+00 ,  -0.699225E+00 ,   0.186074E+00
   0.362173E+02 ,   0.101649E+01 ,   0.458171E+01 ,     36.22 ,      1.02 ,      4.58 ,       1.016545 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.572602E-01 ,   0.889538E+00 ,   0.662284E+00
   0.418151E+02 ,   0.302601E+01 ,   0.386242E+01 ,     41.82 ,      3.03 ,      3.86 ,       1.180072 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.112304E+00 ,   0.473939E+00 ,  -0.366873E+00
   0.487962E+02 ,   0.539097E+01 ,   0.534460E+01 ,     48.80 ,      5.39 ,      5.34 ,       1.199736 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.328306E+00 ,  -0.252849E-01 ,   0.522707E+00
   0.519346E+02 ,   0.537147E+01 ,   0.432924E+01 ,     51.93 ,      5.37 ,      4.33 ,       1.138249 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.486316E+00 ,  -0.267609E+00 ,  -0.565858E+00
   0.529546E+02 ,   0.104811E+01 ,   0.476548E+01 ,     52.95 ,      1.05 ,      4.77 ,       1.009797 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.449601E-01 ,   0.440242E-02 ,  -0.450200E+00
   0.492460E+02 ,   0.304771E+01 ,   0.522660E+01 ,     49.25 ,      3.05 ,      5.23 ,       1.077595 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.336437E+00 ,  -0.787183E-01 ,  -0.267284E+00
   0.589188E+02 ,   0.223048E+02 ,   0.885827E+01 ,     58.92 ,     22.30 ,      8.86 ,       0.989096 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.112302E-01 ,  -0.401442E+00 ,  -0.425332E+00
   0.536992E+02 ,   0.456258E+01 ,   0.815775E+01 ,     53.70 ,      4.56 ,      8.16 ,       0.951017 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.206254E+00 ,  -0.310403E-01 ,  -0.655481E+00
   0.541373E+02 ,   0.289997E+01 ,   0.715587E+01 ,     54.14 ,      2.90 ,      7.16 ,       1.031446 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.247116E+00 ,  -0.925275E-01 ,  -0.547286E+00
   0.310758E+02 ,   0.293177E+01 ,   0.595151E+01 ,     31.08 ,      2.93 ,      5.95 ,       0.919208 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.474260E+00 ,  -0.178135E+00 ,  -0.319322E+00
   0.305141E+02 ,   0.121386E+02 ,   0.618818E+01 ,     30.51 ,     12.14 ,      6.19 ,       0.998167 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.262220E+00 ,   0.171151E+00 ,  -0.117346E+00
   0.290393E+02 ,   0.124820E+02 ,   0.473776E+01 ,     29.04 ,     12.48 ,      4.74 ,       1.098675 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.124206E+00 ,   0.216208E-01 ,  -0.311432E-01
   0.289483E+02 ,   0.102875E+02 ,   0.446337E+01 ,     28.95 ,     10.29 ,      4.46 ,       0.968847 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.472321E+00 ,   0.370676E+00 ,  -0.282428E+00
   0.410156E+02 ,   0.578017E+01 ,   0.991391E+00 ,     41.02 ,      5.78 ,      0.99 ,       0.991412 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.258468E-02 ,  -0.742332E+00 ,   0.731511E+00
   0.439344E+02 ,   0.294045E+01 ,   0.410286E+01 ,     43.93 ,      2.94 ,      4.10 ,       0.947892 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.484892E+00 ,  -0.668264E-02 ,   0.214460E+00
   0.472699E+02 ,   0.919861E+01 ,   0.287001E+01 ,     47.27 ,      9.20 ,      2.87 ,       1.032096 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.505049E+00 ,  -0.321264E+00 ,  -0.339231E-01
   0.484759E+02 ,   0.117515E+02 ,   0.435916E+01 ,     48.48 ,     11.75 ,      4.36 ,       1.101621 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.258240E+00 ,   0.519266E-01 ,   0.502643E-01
   0.499072E+01 ,   0.186063E+02 ,   0.623537E+01 ,      4.99 ,     18.61 ,      6.24 ,       0.902241 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.353371E-01 ,  -0.624503E+00 ,   0.862484E+00
   0.135367E+00 ,   0.151424E+02 ,   0.105025E+02 ,      0.14 ,     15.14 ,     10.50 ,       1.019251 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.190202E+00 ,  -0.478534E+00 ,  -0.109452E+01
   0.595902E+02 ,   0.176079E+02 ,   0.102184E+02 ,     59.59 ,     17.61 ,     10.22 ,       1.105274 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.855858E-01 ,  -0.885491E-01 ,  -0.293488E+00
   0.231436E+02 ,   0.904141E+01 ,   0.105685E+02 ,     23.14 ,      9.04 ,     10.57 ,       1.098924 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.739928E-01 ,  -0.367637E+00 ,  -0.682183E+00
   0.320793E+02 ,   0.155345E+02 ,   0.508200E+01 ,     32.08 ,     15.53 ,      5.08 ,       1.086906 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.156145E-01 ,  -0.129452E+00 ,  -0.992306E-01
   0.304655E+02 ,   0.142178E+02 ,   0.537153E+01 ,     30.47 ,     14.22 ,      5.37 ,       0.946276 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.860410E-01 ,  -0.113781E+00 ,   0.738022E+00
   0.377141E+02 ,   0.206133E+02 ,   0.461272E+01 ,     37.71 ,     20.61 ,      4.61 ,       1.121076 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.129656E+00 ,   0.148026E-01 ,  -0.561370E+00
   0.467877E+02 ,   0.157800E+02 ,   0.300862E+01 ,     46.79 ,     15.78 ,      3.01 ,       1.113014 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.990774E-03 ,   0.351753E-01 ,  -0.127666E-01
   0.507521E+02 ,   0.682181E+01 ,   0.304969E+01 ,     50.75 ,      6.82 ,      3.05 ,       1.128681 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.109846E+00 ,   0.145030E+00 ,   0.152780E+00
   0.592481E+02 ,   0.909333E+01 ,   0.404754E+01 ,     59.25 ,      9.09 ,      4.05 ,       1.106514 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.509296E+00 ,   0.543433E+00 ,   0.116322E+00
   0.401095E+01 ,   0.100453E+02 ,   0.549212E+01 ,      4.01 ,     10.05 ,      5.49 ,       1.045507 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.602815E+00 ,   0.351334E+00 ,  -0.284125E+00
   0.575238E+02 ,   0.176172E+02 ,   0.107345E+02 ,     57.52 ,     17.62 ,     10.73 ,       1.024624 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.518712E+00 ,   0.187375E-01 ,  -0.557944E+00
   0.301323E+02 ,   0.197699E+02 ,   0.952387E+01 ,     30.13 ,     19.77 ,      9.52 ,       1.026595 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.135510E+00 ,   0.420077E+00 ,   0.422458E+00
   0.355527E+02 ,   0.234840E+02 ,   0.654729E+01 ,     35.55 ,     23.48 ,      6.55 ,       1.021735 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.344644E+00 ,  -0.367616E+00 ,   0.555361E+00
   0.415842E+02 ,   0.197172E+02 ,   0.451762E+01 ,     41.58 ,     19.72 ,      4.52 ,       0.954416 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.188248E+00 ,   0.210948E+00 ,   0.362268E-01
   0.432076E+02 ,   0.245702E+02 ,   0.363397E+01 ,     43.21 ,     24.57 ,      3.63 ,       1.028865 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.145485E+00 ,   0.225049E+00 ,   0.675346E-01
   0.574623E+02 ,   0.166131E+02 ,   0.460527E+01 ,     57.46 ,     16.61 ,      4.61 ,       1.085231 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.175404E+00 ,  -0.145291E+00 ,  -0.252293E+00
   0.334799E+01 ,   0.165815E+02 ,   0.448127E+01 ,      3.35 ,     16.58 ,      4.48 ,       1.182191 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.455691E+00 ,   0.539780E+00 ,   0.603388E-02
   0.363650E+01 ,   0.234646E+02 ,   0.106090E+02 ,      3.64 ,     23.46 ,     10.61 ,       1.101628 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.437806E+00 ,  -0.298142E-01 ,  -0.109029E+01
   0.205659E+01 ,   0.390637E+01 ,   0.859099E+01 ,      2.06 ,      3.91 ,      8.59 ,       0.949172 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.297944E+00 ,  -0.560920E+00 ,  -0.650349E+00
   0.529694E+02 ,   0.223623E+02 ,   0.998217E+01 ,     52.97 ,     22.36 ,      9.98 ,       1.099718 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.393960E+00 ,   0.469262E+00 ,  -0.426141E+00
   0.372682E+02 ,   0.199650E+02 ,   0.661193E+01 ,     37.27 ,     19.96 ,      6.61 ,       1.017804 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.777418E+00 ,  -0.651936E-01 ,  -0.170440E+00
   0.412598E+02 ,   0.262280E+02 ,   0.519407E+01 ,     41.26 ,     26.23 ,      5.19 ,       0.911901 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.431307E+00 ,  -0.175151E+00 ,   0.560300E+00
   0.459097E+02 ,   0.232673E+02 ,   0.474597E+01 ,     45.91 ,     23.27 ,      4.75 ,       1.026399 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.231093E+00 ,   0.601331E+00 ,  -0.329614E+00
   0.584627E+02 ,   0.242091E+02 ,   0.414581E+01 ,     58.46 ,     24.21 ,      4.15 ,       1.006823 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.223394E+00 ,   0.179716E+00 ,   0.364871E+00
   0.284374E+01 ,   0.210513E+02 ,   0.457686E+01 ,      2.84 ,     21.05 ,      4.58 ,       1.195894 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.131520E+00 ,  -0.349295E-01 ,   0.643166E+00
   0.532189E+01 ,   0.167777E+02 ,   0.658623E+01 ,      5.32 ,     16.78 ,      6.59 ,       0.988995 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.303351E+00 ,   0.117217E+00 ,   0.700649E+00
   0.189215E+01 ,   0.771633E+01 ,   0.654212E+01 ,      1.89 ,      7.72 ,      6.54 ,       0.995956 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.118881E+00 ,  -0.574724E-01 ,  -0.225459E+00
   0.468013E+02 ,   0.181035E+02 ,   0.961192E+01 ,     46.80 ,     18.10 ,      9.61 ,       0.994156 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.103647E+00 ,  -0.148687E+00 ,  -0.707046E+00
   0.372989E+02 ,   0.230199E+02 ,   0.727341E+01 ,     37.30 ,     23.02 ,      7.27 ,       0.925552 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.662277E-01 ,   0.141758E+00 ,   0.525180E-01
   0.555360E+02 ,   0.226779E+02 ,   0.577772E+01 ,     55.54 ,     22.68 ,      5.78 ,       1.112010 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.255728E+00 ,   0.266712E-02 ,  -0.136968E+00
   0.205364E+01 ,   0.223293E+02 ,   0.647370E+01 ,      2.05 ,     22.33 ,      6.47 ,       1.153643 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.254154E-03 ,  -0.264312E+00 ,   0.275211E+00
   0.613828E+00 ,   0.224002E+02 ,   0.488478E+01 ,      0.61 ,     22.40 ,      4.88 ,       0.991790 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.788534E-01 ,  -0.837649E-01 ,   0.241339E+00
   0.591681E+02 ,   0.130410E+01 ,   0.489773E+01 ,     59.17 ,      1.30 ,      4.90 ,       0.993661 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.371606E+00 ,  -0.493199E-01 ,  -0.596044E+00
   0.486219E+02 ,   0.175773E+02 ,   0.103489E+02 ,     48.62 ,     17.58 ,     10.35 ,       1.039196 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.218756E+00 ,  -0.112728E-01 ,  -0.429809E+00
   0.397712E+02 ,   0.105192E+02 ,   0.971719E+01 ,     39.77 ,     10.52 ,      9.72 ,       1.014360 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.324811E+00 ,   0.860286E-01 ,  -0.572248E-01
   0.519281E+02 ,   0.217699E+02 ,   0.646726E+01 ,     51.93 ,     21.77 ,      6.47 ,       1.099232 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.478223E+00 ,   0.134536E+00 ,   0.267233E+00
   0.576819E+02 ,   0.207416E+02 ,   0.512039E+01 ,     57.68 ,     20.74 ,      5.12 ,       0.971988 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.560967E+00 ,  -0.234334E+00 ,  -0.142752E+00
   0.392029E+01 ,   0.239097E+02 ,   0.756290E+01 ,      3.92 ,     23.91 ,      7.56 ,       1.181627 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.893114E-02 ,   0.560150E+00 ,   0.903285E-01
   0.595933E+02 ,   0.112399E+02 ,   0.392149E+01 ,     59.59 ,     11.24 ,      3.92 ,       1.071294 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.944479E-01 ,  -0.587309E+00 ,   0.144877E-01
   0.511475E+02 ,   0.187980E+02 ,   0.828221E+01 ,     51.15 ,     18.80 ,      8.28 ,       0.983877 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.283121E+00 ,   0.178908E+00 ,  -0.169297E+00
   0.488313E+01 ,   0.180946E+02 ,   0.824316E+01 ,      4.88 ,     18.09 ,      8.24 ,       1.172538 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.266015E+00 ,   0.219985E+00 ,  -0.394469E+00
   0.958483E+00 ,   0.329246E+01 ,   0.707336E+01 ,      0.96 ,      3.29 ,      7.07 ,       1.007112 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.597554E+00 ,   0.665993E+00 ,  -0.399245E+00
   0.228534E+01 ,   0.116027E+02 ,   0.847221E+01 ,      2.29 ,     11.60 ,      8.47 ,       0.943161 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.274064E+00 ,  -0.555954E-01 ,  -0.317214E-01
   0.560289E+02 ,   0.474575E+01 ,   0.695862E+01 ,     56.03 ,      4.75 ,      6.96 ,       0.965524 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.153450E+00 ,  -0.819728E+00 ,  -0.989713E-01
   0.567087E+02 ,   0.335355E+01 ,   0.842936E+01 ,     56.71 ,      3.35 ,      8.43 ,       1.170713 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.538269E+00 ,   0.209470E+00 ,   0.544150E+00
   0.524467E+02 ,   0.586535E+01 ,   0.959466E+01 ,     52.45 ,      5.87 ,      9.59 ,       1.156711 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.430945E+00 ,   0.453189E+00 ,  -0.112061E+00
   0.357761E+02 ,   0.245258E+01 ,   0.741239E+01 ,     35.78 ,      2.45 ,      7.41 ,       1.152219 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.139203E+00 ,   0.170622E+00 ,   0.264275E+00
   0.344726E+02 ,   0.114551E+01 ,   0.585107E+01 ,     34.47 ,      1.15 ,      5.85 ,       1.144971 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.495201E+00 ,   0.232234E+00 ,   0.151282E-01
   0.332189E+02 ,   0.236084E+01 ,   0.455845E+01 ,     33.22 ,      2.36 ,      4.56 ,       1.027523 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.318531E+00 ,  -0.815975E-01 ,   0.782058E-01
   0.348603E+02 ,   0.314487E+01 ,   0.328447E+01 ,     34.86 ,      3.14 ,      3.28 ,       1.030989 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.104373E+00 ,   0.246342E+00 ,   0.103715E+00
   0.393299E+02 ,   0.311443E+01 ,   0.406070E+01 ,     39.33 ,      3.11 ,      4.06 ,       1.155475 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.236322E+00 ,  -0.130456E+00 ,  -0.231698E+00
   0.421292E+02 ,   0.973471E+00 ,   0.443369E+01 ,     42.13 ,      0.97 ,      4.43 ,       0.973491 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.179266E+00 ,   0.212584E+00 ,  -0.330871E+00
   0.509639E+02 ,   0.998147E+00 ,   0.502238E+01 ,     50.96 ,      1.00 ,      5.02 ,       0.998094 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.362692E+00 ,   0.910292E-02 ,  -0.668054E-01
   0.491205E+02 ,   0.905343E+00 ,   0.839796E+01 ,     49.12 ,      0.91 ,      8.40 ,       0.905356 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.310693E-01 ,   0.125550E+01 ,  -0.401573E+00
   0.402830E+02 ,   0.815948E+01 ,   0.922598E+01 ,     40.28 ,      8.16 ,      9.23 ,       1.020949 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.641077E+00 ,   0.198405E+00 ,  -0.134292E+00
   0.524642E+02 ,   0.134601E+02 ,   0.764558E+01 ,     52.46 ,     13.46 ,      7.65 ,       0.963243 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.244956E+00 ,   0.368479E+00 ,  -0.685904E-02
   0.351511E+02 ,   0.100742E+02 ,   0.426076E+01 ,     35.15 ,     10.07 ,      4.26 ,       0.974500 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.284022E+00 ,   0.680836E+00 ,   0.792544E-03
   0.323874E+02 ,   0.892526E+01 ,   0.457585E+01 ,     32.39 ,      8.93 ,      4.58 ,       1.009389 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.129627E+00 ,  -0.128520E+00 ,   0.588425E+00
   0.309388E+02 ,   0.105826E+02 ,   0.465335E+01 ,     30.94 ,     10.58 ,      4.65 ,       1.052383 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.647514E+00 ,  -0.115772E+00 ,  -0.321086E-01
   0.333975E+02 ,   0.100797E+02 ,   0.303311E+01 ,     33.40 ,     10.08 ,      3.03 ,       1.166149 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.326884E+00 ,  -0.102524E-02 ,   0.208843E+00
